model,layer,domain,condition_a,condition_b,procrustes_disparity,concept_subset,bootstrap_id
meta-llama/Llama-3.2-11B-Vision-Instruct,9,sensory,M_matched_image,M_mismatched_image,0.47355347689213145,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,9,sensory,M_matched_image,M_blank_image,0.5703302353448021,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,10,sensory,M_matched_image,M_degraded_image,0.06545189171654697,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,10,sensory,M_matched_image,M_mismatched_image,0.46427105088198717,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,10,sensory,M_matched_image,M_blank_image,0.5477000765506643,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,11,sensory,M_matched_image,M_degraded_image,0.06582667672977638,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,11,sensory,M_matched_image,M_mismatched_image,0.4543495628520704,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,11,sensory,M_matched_image,M_blank_image,0.5273992896820541,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,12,sensory,M_matched_image,M_degraded_image,0.06508087895443104,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,12,sensory,M_matched_image,M_mismatched_image,0.428540772032449,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,12,sensory,M_matched_image,M_blank_image,0.49356679884370935,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,13,sensory,M_matched_image,M_degraded_image,0.06583404381126634,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,13,sensory,M_matched_image,M_mismatched_image,0.4164206762326734,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,13,sensory,M_matched_image,M_blank_image,0.4735387409496441,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,14,sensory,M_matched_image,M_degraded_image,0.09157488216874787,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,14,sensory,M_matched_image,M_mismatched_image,0.5097408764190456,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,14,sensory,M_matched_image,M_blank_image,0.5872025677490103,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,15,sensory,M_matched_image,M_degraded_image,0.08967082809477689,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,15,sensory,M_matched_image,M_mismatched_image,0.49206233533895505,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,15,sensory,M_matched_image,M_blank_image,0.5496890177630063,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,16,sensory,M_matched_image,M_degraded_image,0.07688023934096777,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,16,sensory,M_matched_image,M_mismatched_image,0.4316091257297956,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,16,sensory,M_matched_image,M_blank_image,0.46706910956497816,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,17,sensory,M_matched_image,M_degraded_image,0.06791648287740815,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,17,sensory,M_matched_image,M_mismatched_image,0.38849590159162295,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,17,sensory,M_matched_image,M_blank_image,0.41269601571252634,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,18,sensory,M_matched_image,M_degraded_image,0.057984965389180854,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,18,sensory,M_matched_image,M_mismatched_image,0.33387945729156887,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,18,sensory,M_matched_image,M_blank_image,0.3522438932448433,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,19,sensory,M_matched_image,M_degraded_image,0.068679846438648,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,19,sensory,M_matched_image,M_mismatched_image,0.37275316519283064,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,19,sensory,M_matched_image,M_blank_image,0.40786000693164515,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,20,sensory,M_matched_image,M_degraded_image,0.05546241970067767,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,20,sensory,M_matched_image,M_mismatched_image,0.31373830338485065,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,20,sensory,M_matched_image,M_blank_image,0.33764898209243976,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,21,sensory,M_matched_image,M_degraded_image,0.047910404280103736,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,21,sensory,M_matched_image,M_mismatched_image,0.2812645131472771,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,21,sensory,M_matched_image,M_blank_image,0.3022314130091146,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,22,sensory,M_matched_image,M_degraded_image,0.040598651296761545,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,22,sensory,M_matched_image,M_mismatched_image,0.24654463088696832,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,22,sensory,M_matched_image,M_blank_image,0.26639575148392614,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,23,sensory,M_matched_image,M_degraded_image,0.037205822429267954,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,23,sensory,M_matched_image,M_mismatched_image,0.23569686907442589,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,23,sensory,M_matched_image,M_blank_image,0.2549304397554686,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,24,sensory,M_matched_image,M_degraded_image,0.04672150278918119,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,24,sensory,M_matched_image,M_mismatched_image,0.2776456156695324,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,24,sensory,M_matched_image,M_blank_image,0.3093109244533616,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,25,sensory,M_matched_image,M_degraded_image,0.04284730242682744,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,25,sensory,M_matched_image,M_mismatched_image,0.26398088459598457,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,25,sensory,M_matched_image,M_blank_image,0.29205457706250715,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,26,sensory,M_matched_image,M_degraded_image,0.03901422943396482,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,26,sensory,M_matched_image,M_mismatched_image,0.24738191497972917,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,26,sensory,M_matched_image,M_blank_image,0.271362390711712,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,27,sensory,M_matched_image,M_degraded_image,0.036650544099825044,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,27,sensory,M_matched_image,M_mismatched_image,0.23788873950189582,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,27,sensory,M_matched_image,M_blank_image,0.2629349138345778,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,28,sensory,M_matched_image,M_degraded_image,0.03578608521971405,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,28,sensory,M_matched_image,M_mismatched_image,0.23708827108671704,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,28,sensory,M_matched_image,M_blank_image,0.26271732544942594,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,29,sensory,M_matched_image,M_degraded_image,0.04897041256975987,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,29,sensory,M_matched_image,M_mismatched_image,0.28131536637521304,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,29,sensory,M_matched_image,M_blank_image,0.309594050944213,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,30,sensory,M_matched_image,M_degraded_image,0.04851143297797611,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,30,sensory,M_matched_image,M_mismatched_image,0.2840403550550097,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,30,sensory,M_matched_image,M_blank_image,0.3120361621637411,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,31,sensory,M_matched_image,M_degraded_image,0.04954502737550737,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,31,sensory,M_matched_image,M_mismatched_image,0.29193696237396427,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,31,sensory,M_matched_image,M_blank_image,0.3189292938589918,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,32,sensory,M_matched_image,M_degraded_image,0.05147103900799177,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,32,sensory,M_matched_image,M_mismatched_image,0.3022862843964673,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,32,sensory,M_matched_image,M_blank_image,0.329441419623298,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,33,sensory,M_matched_image,M_degraded_image,0.05361301682242603,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,33,sensory,M_matched_image,M_mismatched_image,0.31361830196020923,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,33,sensory,M_matched_image,M_blank_image,0.34056257078106356,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,34,sensory,M_matched_image,M_degraded_image,0.0707990022215661,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,34,sensory,M_matched_image,M_mismatched_image,0.3495283939744447,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,34,sensory,M_matched_image,M_blank_image,0.3780175115431461,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,35,sensory,M_matched_image,M_degraded_image,0.07377190161284819,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,35,sensory,M_matched_image,M_mismatched_image,0.36236664888075376,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,35,sensory,M_matched_image,M_blank_image,0.39012493822939076,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,36,sensory,M_matched_image,M_degraded_image,0.07640480153094309,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,36,sensory,M_matched_image,M_mismatched_image,0.37330188041557166,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,36,sensory,M_matched_image,M_blank_image,0.4025673379171395,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,37,sensory,M_matched_image,M_degraded_image,0.07826331572001721,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,37,sensory,M_matched_image,M_mismatched_image,0.3796504207831384,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,37,sensory,M_matched_image,M_blank_image,0.4128699413723902,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,38,sensory,M_matched_image,M_degraded_image,0.08202043641153556,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,38,sensory,M_matched_image,M_mismatched_image,0.38642063098875523,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,38,sensory,M_matched_image,M_blank_image,0.4249771216013323,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,39,sensory,M_matched_image,M_degraded_image,0.08639626660838484,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,39,sensory,M_matched_image,M_mismatched_image,0.3868957493603411,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,39,sensory,M_matched_image,M_blank_image,0.43526054642454803,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,40,sensory,M_matched_image,M_degraded_image,0.08602384152328102,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,40,sensory,M_matched_image,M_mismatched_image,0.36139276434442635,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,40,sensory,M_matched_image,M_blank_image,0.4131956046153462,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,0,sensory,M_matched_image,M_degraded_image,0.0,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,0,sensory,M_matched_image,M_mismatched_image,0.0,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,0,sensory,M_matched_image,M_blank_image,0.0,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,1,sensory,M_matched_image,M_degraded_image,0.0,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,1,sensory,M_matched_image,M_mismatched_image,0.0,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,1,sensory,M_matched_image,M_blank_image,0.0,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,2,sensory,M_matched_image,M_degraded_image,0.0,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,2,sensory,M_matched_image,M_mismatched_image,0.0,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,2,sensory,M_matched_image,M_blank_image,0.0,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,3,sensory,M_matched_image,M_degraded_image,0.0,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,3,sensory,M_matched_image,M_mismatched_image,0.0,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,3,sensory,M_matched_image,M_blank_image,0.0,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,4,sensory,M_matched_image,M_degraded_image,0.025894080158021637,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,4,sensory,M_matched_image,M_mismatched_image,0.19310085010719624,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,4,sensory,M_matched_image,M_blank_image,0.20745815564599623,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,5,sensory,M_matched_image,M_degraded_image,0.03271988848470819,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,5,sensory,M_matched_image,M_mismatched_image,0.28292935101355976,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,5,sensory,M_matched_image,M_blank_image,0.32275393301196664,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,6,sensory,M_matched_image,M_degraded_image,0.032795241711250256,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,6,sensory,M_matched_image,M_mismatched_image,0.32202515306586754,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,6,sensory,M_matched_image,M_blank_image,0.3952070388996016,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,7,sensory,M_matched_image,M_degraded_image,0.03675349486483781,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,7,sensory,M_matched_image,M_mismatched_image,0.35766955671842204,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,7,sensory,M_matched_image,M_blank_image,0.4458918534132379,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,8,sensory,M_matched_image,M_degraded_image,0.04021959928453511,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,8,sensory,M_matched_image,M_mismatched_image,0.3688350694745868,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,8,sensory,M_matched_image,M_blank_image,0.4545544532286465,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,9,sensory,M_matched_image,M_degraded_image,0.06508307595053653,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,9,sensory,M_matched_image,M_mismatched_image,0.47355347689213145,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,9,sensory,M_matched_image,M_blank_image,0.5703302353448021,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,10,sensory,M_matched_image,M_degraded_image,0.06545189171654697,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,10,sensory,M_matched_image,M_mismatched_image,0.46427105088198717,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,10,sensory,M_matched_image,M_blank_image,0.5477000765506643,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,11,sensory,M_matched_image,M_degraded_image,0.06582667672977638,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,11,sensory,M_matched_image,M_mismatched_image,0.4543495628520704,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,11,sensory,M_matched_image,M_blank_image,0.5273992896820541,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,12,sensory,M_matched_image,M_degraded_image,0.06508087895443104,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,12,sensory,M_matched_image,M_mismatched_image,0.428540772032449,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,12,sensory,M_matched_image,M_blank_image,0.49356679884370935,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,13,sensory,M_matched_image,M_degraded_image,0.06583404381126634,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,13,sensory,M_matched_image,M_mismatched_image,0.4164206762326734,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,13,sensory,M_matched_image,M_blank_image,0.4735387409496441,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,14,sensory,M_matched_image,M_degraded_image,0.09157488216874787,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,14,sensory,M_matched_image,M_mismatched_image,0.5097408764190456,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,14,sensory,M_matched_image,M_blank_image,0.5872025677490103,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,15,sensory,M_matched_image,M_degraded_image,0.08967082809477689,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,15,sensory,M_matched_image,M_mismatched_image,0.49206233533895505,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,15,sensory,M_matched_image,M_blank_image,0.5496890177630063,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,16,sensory,M_matched_image,M_degraded_image,0.07688023934096777,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,16,sensory,M_matched_image,M_mismatched_image,0.4316091257297956,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,16,sensory,M_matched_image,M_blank_image,0.46706910956497816,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,17,sensory,M_matched_image,M_degraded_image,0.06791648287740815,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,17,sensory,M_matched_image,M_mismatched_image,0.38849590159162295,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,17,sensory,M_matched_image,M_blank_image,0.41269601571252634,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,18,sensory,M_matched_image,M_degraded_image,0.057984965389180854,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,18,sensory,M_matched_image,M_mismatched_image,0.33387945729156887,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,18,sensory,M_matched_image,M_blank_image,0.3522438932448433,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,19,sensory,M_matched_image,M_degraded_image,0.068679846438648,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,19,sensory,M_matched_image,M_mismatched_image,0.37275316519283064,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,19,sensory,M_matched_image,M_blank_image,0.40786000693164515,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,20,sensory,M_matched_image,M_degraded_image,0.05546241970067767,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,20,sensory,M_matched_image,M_mismatched_image,0.31373830338485065,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,20,sensory,M_matched_image,M_blank_image,0.33764898209243976,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,21,sensory,M_matched_image,M_degraded_image,0.047910404280103736,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,21,sensory,M_matched_image,M_mismatched_image,0.2812645131472771,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,21,sensory,M_matched_image,M_blank_image,0.3022314130091146,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,22,sensory,M_matched_image,M_degraded_image,0.040598651296761545,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,22,sensory,M_matched_image,M_mismatched_image,0.24654463088696832,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,22,sensory,M_matched_image,M_blank_image,0.26639575148392614,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,23,sensory,M_matched_image,M_degraded_image,0.037205822429267954,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,23,sensory,M_matched_image,M_mismatched_image,0.23569686907442589,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,23,sensory,M_matched_image,M_blank_image,0.2549304397554686,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,24,sensory,M_matched_image,M_degraded_image,0.04672150278918119,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,24,sensory,M_matched_image,M_mismatched_image,0.2776456156695324,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,24,sensory,M_matched_image,M_blank_image,0.3093109244533616,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,25,sensory,M_matched_image,M_degraded_image,0.04284730242682744,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,25,sensory,M_matched_image,M_mismatched_image,0.26398088459598457,data/concepts/things_max_1854_concepts.csv,aggregate
meta-llama/Llama-3.2-11B-Vision-Instruct,25,sensory,M_matched_image,M_blank_image,0.29205457706250715,data/concepts/things_max_1854_concepts.csv,aggregate
