model,condition,layer,domain,anchor_name,anchor_type,rsa_score,bootstrap_id,ci_low,ci_high
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,0,sensory,THINGS behavioral similarity,human_behavioral,0.030530660294725627,aggregate,-0.04470806694218391,0.10727984750894215
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,0,sensory,DINOv2,pure_vision,0.009602397760292498,aggregate,-0.06733691045848277,0.09186826244882601
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,0,sensory,CLIP ViT-L/14,vision_language,0.018696443038548304,aggregate,-0.05112610084478201,0.08951511314284419
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,0,sensory,SigLIP2,vision_language,0.0035126679863521975,aggregate,-0.06718585171322845,0.07873882343875394
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,1,sensory,THINGS behavioral similarity,human_behavioral,0.05181142409896453,aggregate,-0.026459430022920005,0.13004792082532504
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,1,sensory,DINOv2,pure_vision,0.027354806960070123,aggregate,-0.05279406677011041,0.10298073350788757
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,1,sensory,CLIP ViT-L/14,vision_language,0.018195309313730368,aggregate,-0.05637853031853717,0.08831562015505645
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,1,sensory,SigLIP2,vision_language,-0.013017940649519598,aggregate,-0.08316785512435261,0.060537886206214475
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,2,sensory,THINGS behavioral similarity,human_behavioral,0.03470317269733351,aggregate,-0.03209664087526186,0.11174692332058533
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,2,sensory,DINOv2,pure_vision,0.0023303460803460805,aggregate,-0.07673538795457772,0.08450165926138928
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,2,sensory,CLIP ViT-L/14,vision_language,-0.022456206666732984,aggregate,-0.09355186497009625,0.04910086688919557
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,2,sensory,SigLIP2,vision_language,-0.0042196571801834965,aggregate,-0.07391545456807243,0.07224991437269111
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,3,sensory,THINGS behavioral similarity,human_behavioral,0.03775716287355204,aggregate,-0.03367666037554993,0.11325535163372612
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,3,sensory,DINOv2,pure_vision,-0.0012765111559547146,aggregate,-0.07697926988855312,0.07351701152587765
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,3,sensory,CLIP ViT-L/14,vision_language,-0.011241021206507,aggregate,-0.08743795106876359,0.06635315468942321
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,3,sensory,SigLIP2,vision_language,-0.005805642368931222,aggregate,-0.07613825924227198,0.06916874246199417
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,4,sensory,THINGS behavioral similarity,human_behavioral,0.029426640063426927,aggregate,-0.03891980307913171,0.10010729185916117
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,4,sensory,DINOv2,pure_vision,-0.0032659177396019506,aggregate,-0.08508340669028933,0.07306062977164811
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,4,sensory,CLIP ViT-L/14,vision_language,-0.02164207591839171,aggregate,-0.09431676846644976,0.049499629631363604
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,4,sensory,SigLIP2,vision_language,-0.0034625511599195814,aggregate,-0.0797174933316907,0.06939785807055054
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,5,sensory,THINGS behavioral similarity,human_behavioral,0.023986442056354466,aggregate,-0.04860961669650405,0.0992295555649081
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,5,sensory,DINOv2,pure_vision,-0.006462946485858443,aggregate,-0.0823960939244507,0.07001957693342065
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,5,sensory,CLIP ViT-L/14,vision_language,-0.01398057413418929,aggregate,-0.08380427777596512,0.06090424966806962
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,5,sensory,SigLIP2,vision_language,-0.003550903252617467,aggregate,-0.08246218994222927,0.07599470780461651
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,6,sensory,THINGS behavioral similarity,human_behavioral,0.021461754390027094,aggregate,-0.05146645433206872,0.0929067873764525
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,6,sensory,DINOv2,pure_vision,-0.012784211797369693,aggregate,-0.08704701317367369,0.06729330792863808
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,6,sensory,CLIP ViT-L/14,vision_language,-0.014889325744588905,aggregate,-0.08529972218144029,0.05321502079733773
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,6,sensory,SigLIP2,vision_language,-0.0001720067509541194,aggregate,-0.07340575588114773,0.07127688677496681
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,7,sensory,THINGS behavioral similarity,human_behavioral,0.06102388756850999,aggregate,-0.01770966882923448,0.13781199905158253
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,7,sensory,DINOv2,pure_vision,0.04837603521814049,aggregate,-0.02873145665414569,0.123750730782043
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,7,sensory,CLIP ViT-L/14,vision_language,-0.0001948719053982212,aggregate,-0.07278475884046069,0.06969775716072668
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,7,sensory,SigLIP2,vision_language,-0.030648321766742825,aggregate,-0.10306903012783035,0.041355096864317126
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,8,sensory,THINGS behavioral similarity,human_behavioral,0.06296130536641859,aggregate,-0.00637920679498949,0.13636554530378409
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,8,sensory,DINOv2,pure_vision,0.04633770381019221,aggregate,-0.027992037436329296,0.11846172632381056
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,8,sensory,CLIP ViT-L/14,vision_language,-0.007031915809740741,aggregate,-0.08422304745382346,0.06762251642518051
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,8,sensory,SigLIP2,vision_language,-0.019585282912293993,aggregate,-0.09428642347825779,0.06276467971391948
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,9,sensory,THINGS behavioral similarity,human_behavioral,0.06679308181714873,aggregate,-0.007744014297220142,0.13840783044102176
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,9,sensory,DINOv2,pure_vision,0.04941101158206422,aggregate,-0.02195489620557142,0.12386174839611765
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,9,sensory,CLIP ViT-L/14,vision_language,-0.016692840705998604,aggregate,-0.08877727205946705,0.058752593227306346
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,9,sensory,SigLIP2,vision_language,-0.015608680082364296,aggregate,-0.08955162840394619,0.0562024288583565
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,10,sensory,THINGS behavioral similarity,human_behavioral,0.058279557640403525,aggregate,-0.011939379656021704,0.12770788772383107
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,10,sensory,DINOv2,pure_vision,0.041795982585456276,aggregate,-0.03819120922727509,0.12249253075088753
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,10,sensory,CLIP ViT-L/14,vision_language,-0.011895821106347423,aggregate,-0.08322125559570627,0.06813357384560204
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,10,sensory,SigLIP2,vision_language,-0.007127538377538378,aggregate,-0.07517991662497012,0.0642009847471012
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,11,sensory,THINGS behavioral similarity,human_behavioral,0.04774590960971454,aggregate,-0.028766899228578148,0.11721506873467015
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,11,sensory,DINOv2,pure_vision,0.03485930953036217,aggregate,-0.033371324381490666,0.11379154389271287
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,11,sensory,CLIP ViT-L/14,vision_language,-0.01789384848595375,aggregate,-0.08672063008328813,0.055652318946505706
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,11,sensory,SigLIP2,vision_language,-0.01552132966606651,aggregate,-0.08902842848524674,0.0589887782276182
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,12,sensory,THINGS behavioral similarity,human_behavioral,0.04028692826925289,aggregate,-0.03267183848515722,0.11752449241854519
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,12,sensory,DINOv2,pure_vision,0.031420297316607455,aggregate,-0.043497187480797124,0.10739068060782567
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,12,sensory,CLIP ViT-L/14,vision_language,-0.004406498687969278,aggregate,-0.07413393051232721,0.06613932520529828
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,12,sensory,SigLIP2,vision_language,-0.01701195136937365,aggregate,-0.09035859100789495,0.062178995150667445
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,13,sensory,THINGS behavioral similarity,human_behavioral,0.03791916275148343,aggregate,-0.03398901293897501,0.11247261115721331
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,13,sensory,DINOv2,pure_vision,0.03326337701337702,aggregate,-0.03745976989813634,0.11346821090260654
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,13,sensory,CLIP ViT-L/14,vision_language,-0.013385544635544637,aggregate,-0.08655762111912006,0.06481463502985717
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,13,sensory,SigLIP2,vision_language,-0.0207157608473398,aggregate,-0.09331132028686213,0.052177473428726015
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,14,sensory,THINGS behavioral similarity,human_behavioral,0.03904089410283681,aggregate,-0.031109906794984758,0.1152622883022633
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,14,sensory,DINOv2,pure_vision,0.035886272728377994,aggregate,-0.04010095763690844,0.11233389074767175
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,14,sensory,CLIP ViT-L/14,vision_language,-0.01319191615244247,aggregate,-0.08860815683284802,0.05953758698912836
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,14,sensory,SigLIP2,vision_language,-0.025343087843087846,aggregate,-0.09763956612604281,0.04630874752457125
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,15,sensory,THINGS behavioral similarity,human_behavioral,0.04424804464258421,aggregate,-0.0248186515943202,0.12380044463653275
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,15,sensory,DINOv2,pure_vision,0.03673570285412391,aggregate,-0.03525195864257609,0.11028241474619317
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,15,sensory,CLIP ViT-L/14,vision_language,-0.010211363829784884,aggregate,-0.0812004050065373,0.06411447831459027
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,15,sensory,SigLIP2,vision_language,-0.026008733245575354,aggregate,-0.09804546845635059,0.04724034191000545
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,16,sensory,THINGS behavioral similarity,human_behavioral,0.04281835916018824,aggregate,-0.03551635480194992,0.11815653194022088
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,16,sensory,DINOv2,pure_vision,0.03899075280654229,aggregate,-0.031533507249787235,0.11332669941146639
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,16,sensory,CLIP ViT-L/14,vision_language,-0.005558857532541744,aggregate,-0.07825462701920279,0.06462163941398354
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,16,sensory,SigLIP2,vision_language,-0.03488024047234574,aggregate,-0.1098552436767903,0.03285503886827572
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,17,sensory,THINGS behavioral similarity,human_behavioral,0.06222974674012312,aggregate,-0.008718326471318165,0.1420897405799129
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,17,sensory,DINOv2,pure_vision,0.03788725005830269,aggregate,-0.04016751939514291,0.11178160283854092
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,17,sensory,CLIP ViT-L/14,vision_language,-0.03859271951377215,aggregate,-0.11395954636808474,0.0344910045779805
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,17,sensory,SigLIP2,vision_language,-0.0322805553068711,aggregate,-0.10704468546328706,0.045727865414071145
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,18,sensory,THINGS behavioral similarity,human_behavioral,0.05842945221150854,aggregate,-0.015490100276073794,0.1304586617598732
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,18,sensory,DINOv2,pure_vision,0.035784761113708485,aggregate,-0.04467650493170457,0.11324202696877758
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,18,sensory,CLIP ViT-L/14,vision_language,-0.04210338420864737,aggregate,-0.11395697850528827,0.034983737673169854
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,18,sensory,SigLIP2,vision_language,-0.029639111875953986,aggregate,-0.10124317912559444,0.05073713142880981
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,19,sensory,THINGS behavioral similarity,human_behavioral,0.06050729969297001,aggregate,-0.01094637521643232,0.1330778887842151
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,19,sensory,DINOv2,pure_vision,0.04218531192215403,aggregate,-0.034602681368280444,0.11779919916882718
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,19,sensory,CLIP ViT-L/14,vision_language,-0.035612719823246146,aggregate,-0.10978769700010681,0.037917964930516045
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,19,sensory,SigLIP2,vision_language,-0.03372199260357155,aggregate,-0.10830156075795148,0.03793088649741246
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,20,sensory,THINGS behavioral similarity,human_behavioral,0.05887186461636078,aggregate,-0.019881074016284812,0.12975004722361752
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,20,sensory,DINOv2,pure_vision,0.0419685765080502,aggregate,-0.03617303773432174,0.12249196061398324
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,20,sensory,CLIP ViT-L/14,vision_language,-0.037745983469667684,aggregate,-0.11186126126274641,0.04042288259011853
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,20,sensory,SigLIP2,vision_language,-0.0442162350057087,aggregate,-0.12000530646108601,0.03405316765431856
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,21,sensory,THINGS behavioral similarity,human_behavioral,0.046812501085364645,aggregate,-0.03358764316551005,0.11813782324837409
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,21,sensory,DINOv2,pure_vision,0.0399055662213557,aggregate,-0.03102731436198226,0.11475584110442716
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,21,sensory,CLIP ViT-L/14,vision_language,-0.037395580158738055,aggregate,-0.1089044774929014,0.02704743095372632
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,21,sensory,SigLIP2,vision_language,-0.044740648359069414,aggregate,-0.1194804928414786,0.02890614418996018
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,22,sensory,THINGS behavioral similarity,human_behavioral,0.044481376462754185,aggregate,-0.028588428496913926,0.12224581771414234
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,22,sensory,DINOv2,pure_vision,0.03651174868280132,aggregate,-0.03475840832636023,0.10754193629009857
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,22,sensory,CLIP ViT-L/14,vision_language,-0.0413160561186877,aggregate,-0.10498775483037365,0.031776762013146796
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,22,sensory,SigLIP2,vision_language,-0.04364339726181832,aggregate,-0.11489430804276987,0.027974854770706784
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,23,sensory,THINGS behavioral similarity,human_behavioral,0.029353805113293784,aggregate,-0.04427759849105126,0.10943725769241877
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,23,sensory,DINOv2,pure_vision,0.031391301128143236,aggregate,-0.043246925204030236,0.1053168965156821
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,23,sensory,CLIP ViT-L/14,vision_language,-0.028082519858835652,aggregate,-0.10285098076657624,0.042948503838134186
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,23,sensory,SigLIP2,vision_language,-0.05259482891061839,aggregate,-0.12377954351736038,0.02253209551593939
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,24,sensory,THINGS behavioral similarity,human_behavioral,0.014385187004140683,aggregate,-0.05559547680756531,0.08485400031472856
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,24,sensory,DINOv2,pure_vision,0.0278918272339325,aggregate,-0.04705641744548778,0.10400886041210972
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,24,sensory,CLIP ViT-L/14,vision_language,-0.01798040449356239,aggregate,-0.08302311971542102,0.05546394056381135
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,24,sensory,SigLIP2,vision_language,-0.06112895422105949,aggregate,-0.13038435276389176,0.012205076709754719
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,25,sensory,THINGS behavioral similarity,human_behavioral,0.007526596384798861,aggregate,-0.06742172899830304,0.08129284623601725
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,25,sensory,DINOv2,pure_vision,0.027850932696684996,aggregate,-0.04418214723528419,0.10687321153368162
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,25,sensory,CLIP ViT-L/14,vision_language,-0.01916932361116399,aggregate,-0.09005652328815227,0.051919514771238726
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,25,sensory,SigLIP2,vision_language,-0.04107295014471493,aggregate,-0.11541402950647262,0.028352229431954024
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,26,sensory,THINGS behavioral similarity,human_behavioral,0.011456962029044407,aggregate,-0.06399724254830651,0.08692399593557239
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,26,sensory,DINOv2,pure_vision,0.025359735886051678,aggregate,-0.04947050195381003,0.1000579214700399
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,26,sensory,CLIP ViT-L/14,vision_language,-0.04746857871857872,aggregate,-0.11719447188169946,0.02535898203500851
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,26,sensory,SigLIP2,vision_language,-0.03246668871668872,aggregate,-0.10450897264235277,0.04524603900559494
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,27,sensory,THINGS behavioral similarity,human_behavioral,0.018408373541333376,aggregate,-0.050033461275800856,0.09253662968720076
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,27,sensory,DINOv2,pure_vision,0.017507247770405666,aggregate,-0.05983008551470192,0.08931647269094554
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,27,sensory,CLIP ViT-L/14,vision_language,-0.023317552922816082,aggregate,-0.09569823688636583,0.04884092734930018
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,27,sensory,SigLIP2,vision_language,0.006109831767726505,aggregate,-0.07047624095215141,0.08424676121864833
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,28,sensory,THINGS behavioral similarity,human_behavioral,0.011369665705655604,aggregate,-0.06930952068702256,0.08359788944427535
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,28,sensory,DINOv2,pure_vision,-0.00024854630117788015,aggregate,-0.07489639681831531,0.07977017280578849
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,28,sensory,CLIP ViT-L/14,vision_language,-0.031102481760376503,aggregate,-0.10028106773115045,0.04743063580901265
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,28,sensory,SigLIP2,vision_language,0.009099433441538705,aggregate,-0.06170017571977389,0.08524524692743694
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,29,sensory,THINGS behavioral similarity,human_behavioral,0.0006783643333789312,aggregate,-0.0730738190841917,0.08294783320593452
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,29,sensory,DINOv2,pure_vision,-0.009508622995465102,aggregate,-0.08572369011564505,0.06814809419524426
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,29,sensory,CLIP ViT-L/14,vision_language,-0.06487676717939876,aggregate,-0.14360124797882076,0.0013600621030989948
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,29,sensory,SigLIP2,vision_language,0.04831863055547267,aggregate,-0.027888128955943454,0.12427509193081038
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,30,sensory,THINGS behavioral similarity,human_behavioral,-0.003641849061244626,aggregate,-0.08240271301486062,0.07110885211145407
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,30,sensory,DINOv2,pure_vision,-0.005531260465470992,aggregate,-0.08353115990164457,0.06855064325046795
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,30,sensory,CLIP ViT-L/14,vision_language,0.015016051200261728,aggregate,-0.05383641279281586,0.08638005578675066
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,30,sensory,SigLIP2,vision_language,0.07662507004612269,aggregate,-0.00035767163405315,0.15139421088568114
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,31,sensory,THINGS behavioral similarity,human_behavioral,0.0027616551407287616,aggregate,-0.07514981537548543,0.0808605652143762
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,31,sensory,DINOv2,pure_vision,-0.005158164697638383,aggregate,-0.07453737329285856,0.07025730198343788
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,31,sensory,CLIP ViT-L/14,vision_language,0.025893129511550567,aggregate,-0.050147069584770755,0.09526072751100682
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,31,sensory,SigLIP2,vision_language,0.07384754095280412,aggregate,0.0001750980698752957,0.14776444661543156
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,32,sensory,THINGS behavioral similarity,human_behavioral,-0.0036417271957396627,aggregate,-0.07928656532142747,0.07052562602417924
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,32,sensory,DINOv2,pure_vision,-0.007169555751200765,aggregate,-0.07842563251951079,0.0666514945368417
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,32,sensory,CLIP ViT-L/14,vision_language,-0.0010599829770305276,aggregate,-0.07476850816441642,0.06650466329857556
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,32,sensory,SigLIP2,vision_language,0.08598534659623981,aggregate,0.014112349259403856,0.15436152919032736
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,33,sensory,THINGS behavioral similarity,human_behavioral,0.0022434830136242585,aggregate,-0.07436102446722113,0.07621497044943187
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,33,sensory,DINOv2,pure_vision,-0.010946295485769171,aggregate,-0.08815858428654705,0.06418722654389682
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,33,sensory,CLIP ViT-L/14,vision_language,-0.0066971070260543955,aggregate,-0.08175763458388956,0.06846633560736255
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,33,sensory,SigLIP2,vision_language,0.08744664336769602,aggregate,0.010823331078151843,0.16104158051044476
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,34,sensory,THINGS behavioral similarity,human_behavioral,-0.013334097023831102,aggregate,-0.09068469669652368,0.06733353715490684
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,34,sensory,DINOv2,pure_vision,-0.01904135456767036,aggregate,-0.09483172833610401,0.05547343646531133
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,34,sensory,CLIP ViT-L/14,vision_language,-0.01580116876169508,aggregate,-0.08775858942754568,0.05743060820224832
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,34,sensory,SigLIP2,vision_language,0.07170111775374934,aggregate,-0.005583988820056565,0.1418415017063194
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,35,sensory,THINGS behavioral similarity,human_behavioral,-0.021856395516933667,aggregate,-0.09766912262925183,0.04977714878477203
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,35,sensory,DINOv2,pure_vision,-0.021013595026752926,aggregate,-0.10190453706264851,0.055637339788988945
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,35,sensory,CLIP ViT-L/14,vision_language,-0.013687765332502176,aggregate,-0.0857196873954551,0.06256420138335143
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,35,sensory,SigLIP2,vision_language,0.0681735286998445,aggregate,-0.008523834204165241,0.1394147011633668
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,36,sensory,THINGS behavioral similarity,human_behavioral,0.05021230494283441,aggregate,-0.02669491533656307,0.12574447648161127
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,36,sensory,DINOv2,pure_vision,0.10446108143476567,aggregate,0.031244417616985726,0.17818561151824977
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,36,sensory,CLIP ViT-L/14,vision_language,0.012644257710047185,aggregate,-0.06372738086252648,0.08115585501986701
Qwen/Qwen3-VL-8B-Instruct,M_mismatched_image,36,sensory,SigLIP2,vision_language,-0.09067011205169101,aggregate,-0.16821312090244994,-0.01253926513834885
Qwen/Qwen3-VL-8B-Instruct,M_blank_image,0,sensory,THINGS behavioral similarity,human_behavioral,0.024837266390174143,aggregate,-0.05179936291123217,0.1010153080908787
Qwen/Qwen3-VL-8B-Instruct,M_blank_image,0,sensory,DINOv2,pure_vision,0.020861206716469877,aggregate,-0.05019034541532548,0.09603904450994902
Qwen/Qwen3-VL-8B-Instruct,M_blank_image,0,sensory,CLIP ViT-L/14,vision_language,-0.019095374358532254,aggregate,-0.094173820656594,0.049086086513289856
Qwen/Qwen3-VL-8B-Instruct,M_blank_image,0,sensory,SigLIP2,vision_language,0.031773273549589344,aggregate,-0.04377199310795892,0.10316622799128275
Qwen/Qwen3-VL-8B-Instruct,M_blank_image,1,sensory,THINGS behavioral similarity,human_behavioral,0.05260883071977524,aggregate,-0.025783093972530327,0.12683298728154382
Qwen/Qwen3-VL-8B-Instruct,M_blank_image,1,sensory,DINOv2,pure_vision,0.04684020144546461,aggregate,-0.02974217928607702,0.12287646855101485
Qwen/Qwen3-VL-8B-Instruct,M_blank_image,1,sensory,CLIP ViT-L/14,vision_language,-0.03727151424519846,aggregate,-0.11380440449872103,0.03995154777437019
Qwen/Qwen3-VL-8B-Instruct,M_blank_image,1,sensory,SigLIP2,vision_language,0.05142000207789682,aggregate,-0.025002287999911235,0.12334531203635991
Qwen/Qwen3-VL-8B-Instruct,M_blank_image,2,sensory,THINGS behavioral similarity,human_behavioral,0.043780365456369555,aggregate,-0.039634296109476407,0.12383021129753517
Qwen/Qwen3-VL-8B-Instruct,M_blank_image,2,sensory,DINOv2,pure_vision,0.04966681117996908,aggregate,-0.02250285024336941,0.1229892130263576
Qwen/Qwen3-VL-8B-Instruct,M_blank_image,2,sensory,CLIP ViT-L/14,vision_language,-0.04794567294567295,aggregate,-0.1268576330000605,0.031840294523943685
Qwen/Qwen3-VL-8B-Instruct,M_blank_image,2,sensory,SigLIP2,vision_language,0.016830480646270123,aggregate,-0.05439936070926072,0.09044980951225891
Qwen/Qwen3-VL-8B-Instruct,M_blank_image,3,sensory,THINGS behavioral similarity,human_behavioral,0.013505764898489587,aggregate,-0.06193012138231352,0.09005062992273534
Qwen/Qwen3-VL-8B-Instruct,M_blank_image,3,sensory,DINOv2,pure_vision,0.026979414547904562,aggregate,-0.044985026151346134,0.09716865304399395
Qwen/Qwen3-VL-8B-Instruct,M_blank_image,3,sensory,CLIP ViT-L/14,vision_language,-0.034913398701713415,aggregate,-0.10941617206155584,0.035057560411433146
