model,layer,domain,condition,participation_ratio,num_concepts,feature_dim,concept_subset
mistralai/Mistral-Small-3.1-24B-Instruct-2503,18,sensory,M_mismatched_image,116.21783497302124,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,19,sensory,M_mismatched_image,125.91565584068675,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,20,sensory,M_mismatched_image,130.8782819760696,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,21,sensory,M_mismatched_image,159.25346118084636,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,22,sensory,M_mismatched_image,164.60795728680034,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,23,sensory,M_mismatched_image,165.4736244793651,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,24,sensory,M_mismatched_image,187.4798628676124,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,25,sensory,M_mismatched_image,202.076137648911,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,26,sensory,M_mismatched_image,215.53223984682768,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,27,sensory,M_mismatched_image,225.8515446312896,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,28,sensory,M_mismatched_image,216.12463915046425,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,29,sensory,M_mismatched_image,239.21261070838668,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,30,sensory,M_mismatched_image,239.67177077906175,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,31,sensory,M_mismatched_image,248.88883270289517,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,32,sensory,M_mismatched_image,261.17793291202014,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,33,sensory,M_mismatched_image,275.3352279600722,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,34,sensory,M_mismatched_image,289.48086852537676,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,35,sensory,M_mismatched_image,281.52041029692856,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,36,sensory,M_mismatched_image,279.7103218910912,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,37,sensory,M_mismatched_image,268.06660869768757,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,38,sensory,M_mismatched_image,225.81848257074205,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,39,sensory,M_mismatched_image,173.52204474146146,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,40,sensory,M_mismatched_image,92.82556110876644,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,0,sensory,M_blank_image,511.46225921110033,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,1,sensory,M_blank_image,288.69743425501485,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,2,sensory,M_blank_image,229.58311129738456,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,3,sensory,M_blank_image,250.9633107793337,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,4,sensory,M_blank_image,254.33757277153026,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,5,sensory,M_blank_image,260.6315117105404,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,6,sensory,M_blank_image,244.94083281398008,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,7,sensory,M_blank_image,242.6411747704596,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,8,sensory,M_blank_image,229.69089159750047,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,9,sensory,M_blank_image,217.57538853010817,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,10,sensory,M_blank_image,191.52755809352595,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,11,sensory,M_blank_image,167.3734183960958,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,12,sensory,M_blank_image,140.75595025185336,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,13,sensory,M_blank_image,114.6766620261016,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,14,sensory,M_blank_image,107.81864836400571,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,15,sensory,M_blank_image,104.16190725382313,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,16,sensory,M_blank_image,98.69150305193152,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,17,sensory,M_blank_image,87.30146936025278,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,18,sensory,M_blank_image,91.29936764444757,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,19,sensory,M_blank_image,100.97691037385616,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,20,sensory,M_blank_image,102.48182266420612,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,21,sensory,M_blank_image,126.53667109761417,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,22,sensory,M_blank_image,134.65543712018282,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,23,sensory,M_blank_image,133.4321193663863,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,24,sensory,M_blank_image,159.351305708747,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,25,sensory,M_blank_image,174.88279501898452,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,26,sensory,M_blank_image,192.18903695048797,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,27,sensory,M_blank_image,207.10355307603714,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,28,sensory,M_blank_image,202.9718146100332,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,29,sensory,M_blank_image,225.73838260611842,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,30,sensory,M_blank_image,231.57119103451964,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,31,sensory,M_blank_image,241.99596527635444,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,32,sensory,M_blank_image,253.68481082403846,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,33,sensory,M_blank_image,263.1282572752874,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,34,sensory,M_blank_image,275.12947533753555,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,35,sensory,M_blank_image,265.5636436867294,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,36,sensory,M_blank_image,260.831818019993,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,37,sensory,M_blank_image,245.60159435255008,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,38,sensory,M_blank_image,211.76412954528786,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,39,sensory,M_blank_image,162.49318094599667,1854,5120,data/concepts/things_max_1854_concepts.csv
mistralai/Mistral-Small-3.1-24B-Instruct-2503,40,sensory,M_blank_image,73.45893296702113,1854,5120,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,0,sensory,T_neutral,714.0512302271013,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,1,sensory,T_neutral,332.3132289065018,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,2,sensory,T_neutral,281.735543300813,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,3,sensory,T_neutral,307.86414365241336,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,4,sensory,T_neutral,293.81497892373346,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,5,sensory,T_neutral,227.2073893386176,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,6,sensory,T_neutral,189.09780206476663,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,7,sensory,T_neutral,148.8625080701578,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,8,sensory,T_neutral,132.4482171784333,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,9,sensory,T_neutral,120.18778447659955,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,10,sensory,T_neutral,106.46829333236852,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,11,sensory,T_neutral,99.00984467000318,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,12,sensory,T_neutral,91.45652263456373,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,13,sensory,T_neutral,86.52207004802953,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,14,sensory,T_neutral,92.15882944573791,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,15,sensory,T_neutral,94.37286773153645,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,16,sensory,T_neutral,102.4655725875842,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,17,sensory,T_neutral,125.70835996964719,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,18,sensory,T_neutral,138.11261837998688,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,19,sensory,T_neutral,144.69093594541172,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,20,sensory,T_neutral,156.96932968000885,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,21,sensory,T_neutral,167.67240046730393,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,22,sensory,T_neutral,184.38319422770994,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,23,sensory,T_neutral,201.11825204306967,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,24,sensory,T_neutral,214.34912212279596,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,25,sensory,T_neutral,227.04775270712292,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,26,sensory,T_neutral,233.97155278253086,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,27,sensory,T_neutral,240.1795624993763,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,28,sensory,T_neutral,238.68172769817386,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,29,sensory,T_neutral,235.55023578599457,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,30,sensory,T_neutral,229.1147462013522,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,31,sensory,T_neutral,197.7044344182205,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,32,sensory,T_neutral,84.286519274565,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,0,sensory,T_prompt_primary,714.0512302271013,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,1,sensory,T_prompt_primary,294.1093201547691,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,2,sensory,T_prompt_primary,235.9857618396089,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,3,sensory,T_prompt_primary,275.6942772048895,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,4,sensory,T_prompt_primary,253.56944982960243,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,5,sensory,T_prompt_primary,202.38586189149507,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,6,sensory,T_prompt_primary,165.45479034722817,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,7,sensory,T_prompt_primary,124.33078297081404,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,8,sensory,T_prompt_primary,105.97976490218088,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,9,sensory,T_prompt_primary,95.06156447466448,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,10,sensory,T_prompt_primary,87.92446239124523,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,11,sensory,T_prompt_primary,79.39459019814596,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,12,sensory,T_prompt_primary,76.35974704006547,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,13,sensory,T_prompt_primary,72.8002211744921,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,14,sensory,T_prompt_primary,80.57840238036428,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,15,sensory,T_prompt_primary,83.90979907212113,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,16,sensory,T_prompt_primary,88.29821522867219,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,17,sensory,T_prompt_primary,110.38731405037484,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,18,sensory,T_prompt_primary,116.88136655423766,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,19,sensory,T_prompt_primary,122.09078170564688,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,20,sensory,T_prompt_primary,130.2485472942165,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,21,sensory,T_prompt_primary,139.40703517510198,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,22,sensory,T_prompt_primary,153.94450286359577,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,23,sensory,T_prompt_primary,167.97681400271335,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,24,sensory,T_prompt_primary,177.74393509323656,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,25,sensory,T_prompt_primary,185.98809926219536,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,26,sensory,T_prompt_primary,190.5537743444719,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,27,sensory,T_prompt_primary,192.86143373886785,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,28,sensory,T_prompt_primary,188.8226009213407,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,29,sensory,T_prompt_primary,180.69618565247754,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,30,sensory,T_prompt_primary,174.4019616914708,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,31,sensory,T_prompt_primary,149.38143902389453,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,32,sensory,T_prompt_primary,72.39670949317627,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,0,sensory,T_prompt_para_1,714.0512302271013,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,1,sensory,T_prompt_para_1,308.7464678861767,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,2,sensory,T_prompt_para_1,256.7522240036061,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,3,sensory,T_prompt_para_1,279.6980332786683,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,4,sensory,T_prompt_para_1,255.6965316377598,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,5,sensory,T_prompt_para_1,196.22002770032944,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,6,sensory,T_prompt_para_1,163.9480958104793,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,7,sensory,T_prompt_para_1,129.4213042045659,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,8,sensory,T_prompt_para_1,108.43415048800412,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,9,sensory,T_prompt_para_1,99.47667670472812,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,10,sensory,T_prompt_para_1,90.07673632685105,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,11,sensory,T_prompt_para_1,81.34634011179,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,12,sensory,T_prompt_para_1,76.9149017425494,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,13,sensory,T_prompt_para_1,73.14652568832105,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,14,sensory,T_prompt_para_1,80.43479003534411,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,15,sensory,T_prompt_para_1,84.28802390989286,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,16,sensory,T_prompt_para_1,88.09451719572796,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,17,sensory,T_prompt_para_1,110.66418015978856,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,18,sensory,T_prompt_para_1,118.33552408816182,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,19,sensory,T_prompt_para_1,123.96518944631023,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,20,sensory,T_prompt_para_1,130.81541150803483,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,21,sensory,T_prompt_para_1,139.127446644463,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,22,sensory,T_prompt_para_1,151.10980698205663,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,23,sensory,T_prompt_para_1,167.20655330016154,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,24,sensory,T_prompt_para_1,176.60566815444795,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,25,sensory,T_prompt_para_1,186.05634842180203,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,26,sensory,T_prompt_para_1,189.64821726758393,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,27,sensory,T_prompt_para_1,192.89170734945742,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,28,sensory,T_prompt_para_1,190.58404816530864,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,29,sensory,T_prompt_para_1,185.18002921864164,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,30,sensory,T_prompt_para_1,181.75736254808592,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,31,sensory,T_prompt_para_1,162.96400761167143,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,32,sensory,T_prompt_para_1,94.10668115292148,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,0,sensory,T_prompt_para_2,714.2064013081502,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,1,sensory,T_prompt_para_2,318.1642941975606,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,2,sensory,T_prompt_para_2,239.4082208128671,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,3,sensory,T_prompt_para_2,263.055811216812,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,4,sensory,T_prompt_para_2,254.0108130245579,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,5,sensory,T_prompt_para_2,210.61641597285143,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,6,sensory,T_prompt_para_2,179.71626922655534,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,7,sensory,T_prompt_para_2,134.7662127240172,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,8,sensory,T_prompt_para_2,112.83176063730113,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,9,sensory,T_prompt_para_2,99.93811716906616,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,10,sensory,T_prompt_para_2,93.83487385571468,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,11,sensory,T_prompt_para_2,85.80369338962645,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,12,sensory,T_prompt_para_2,81.18423763705187,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,13,sensory,T_prompt_para_2,71.12260704407385,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,14,sensory,T_prompt_para_2,79.95834571782183,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,15,sensory,T_prompt_para_2,83.25897626501985,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,16,sensory,T_prompt_para_2,86.3216050259803,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,17,sensory,T_prompt_para_2,107.58634065295311,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,18,sensory,T_prompt_para_2,118.02335034307846,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,19,sensory,T_prompt_para_2,122.80843097581072,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,20,sensory,T_prompt_para_2,132.4670014442862,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,21,sensory,T_prompt_para_2,144.9565726899481,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,22,sensory,T_prompt_para_2,154.66719560223848,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,23,sensory,T_prompt_para_2,170.3481622828855,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,24,sensory,T_prompt_para_2,176.89843909755535,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,25,sensory,T_prompt_para_2,184.89867419217347,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,26,sensory,T_prompt_para_2,186.08882524518606,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,27,sensory,T_prompt_para_2,188.38932699898209,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,28,sensory,T_prompt_para_2,181.9445404163593,1854,4096,data/concepts/things_max_1854_concepts.csv
meta-llama/Llama-3.1-8B-Instruct,29,sensory,T_prompt_para_2,172.39872991070752,1854,4096,data/concepts/things_max_1854_concepts.csv
