anchor_name,condition,layer,aggregation,rsa_score,num_concepts
lancaster_perceptual,M_text_only,25,single_layer,0.09511598577398153,1519
lancaster_perceptual,M_text_only,26,single_layer,0.08931417665896312,1519
lancaster_perceptual,M_text_only,27,single_layer,0.07979383599496687,1519
lancaster_perceptual,M_text_only,28,single_layer,0.07552864483538867,1519
lancaster_perceptual,M_text_only,29,single_layer,0.0710143079216415,1519
lancaster_perceptual,M_text_only,30,single_layer,0.10271604125980498,1519
lancaster_perceptual,M_text_only,31,single_layer,0.12515262037965924,1519
lancaster_perceptual,M_text_only,32,single_layer,0.14177382125691038,1519
lancaster_perceptual,M_text_only,33,single_layer,0.1389661255800742,1519
lancaster_perceptual,M_text_only,34,single_layer,0.13197020999435494,1519
lancaster_perceptual,M_text_only,35,single_layer,0.11171172402580991,1519
lancaster_perceptual,M_text_only,36,single_layer,0.12702059139993985,1519
lancaster_perceptual,M_text_only,,mid_to_late_mean_embedding,0.11580381671902072,1519
lancaster_perceptual,M_matched_image,0,single_layer,0.060878380859286416,1519
lancaster_perceptual,M_matched_image,1,single_layer,0.038155734996746495,1519
lancaster_perceptual,M_matched_image,2,single_layer,0.0525312612520823,1519
lancaster_perceptual,M_matched_image,3,single_layer,0.05419935442791186,1519
lancaster_perceptual,M_matched_image,4,single_layer,0.04848627568963563,1519
lancaster_perceptual,M_matched_image,5,single_layer,0.06856750425883174,1519
lancaster_perceptual,M_matched_image,6,single_layer,0.11126189209883698,1519
lancaster_perceptual,M_matched_image,7,single_layer,0.13041178655299063,1519
lancaster_perceptual,M_matched_image,8,single_layer,0.12275408811201671,1519
lancaster_perceptual,M_matched_image,9,single_layer,0.08442490224385911,1519
lancaster_perceptual,M_matched_image,10,single_layer,0.12308168762027837,1519
lancaster_perceptual,M_matched_image,11,single_layer,0.17255798473428696,1519
lancaster_perceptual,M_matched_image,12,single_layer,0.1951657258102695,1519
lancaster_perceptual,M_matched_image,13,single_layer,0.19770546686251442,1519
lancaster_perceptual,M_matched_image,14,single_layer,0.20098913310753866,1519
lancaster_perceptual,M_matched_image,15,single_layer,0.21014657554560887,1519
lancaster_perceptual,M_matched_image,16,single_layer,0.17969011044918184,1519
lancaster_perceptual,M_matched_image,17,single_layer,0.18531692426744573,1519
lancaster_perceptual,M_matched_image,18,single_layer,0.185263982678035,1519
lancaster_perceptual,M_matched_image,19,single_layer,0.18526082289539544,1519
lancaster_perceptual,M_matched_image,20,single_layer,0.15891748025356991,1519
lancaster_perceptual,M_matched_image,21,single_layer,0.16071609087039465,1519
lancaster_perceptual,M_matched_image,22,single_layer,0.15414015748953222,1519
lancaster_perceptual,M_matched_image,23,single_layer,0.14935542847574498,1519
lancaster_perceptual,M_matched_image,24,single_layer,0.18572230613274104,1519
lancaster_perceptual,M_matched_image,25,single_layer,0.2157924224770182,1519
lancaster_perceptual,M_matched_image,26,single_layer,0.20822967391961428,1519
lancaster_perceptual,M_matched_image,27,single_layer,0.19428760394838196,1519
lancaster_perceptual,M_matched_image,28,single_layer,0.17502373993266734,1519
lancaster_perceptual,M_matched_image,29,single_layer,0.1642720180332614,1519
lancaster_perceptual,M_matched_image,30,single_layer,0.20208088593062534,1519
lancaster_perceptual,M_matched_image,31,single_layer,0.2061176757979814,1519
lancaster_perceptual,M_matched_image,32,single_layer,0.20804887943381437,1519
lancaster_perceptual,M_matched_image,33,single_layer,0.18951182693793855,1519
lancaster_perceptual,M_matched_image,34,single_layer,0.16669207987700557,1519
lancaster_perceptual,M_matched_image,35,single_layer,0.14971454135880377,1519
lancaster_perceptual,M_matched_image,36,single_layer,0.18412143864239847,1519
lancaster_perceptual,M_matched_image,,mid_to_late_mean_embedding,0.22516248105366235,1519
lancaster_perceptual,M_degraded_image,0,single_layer,0.060878380859286416,1519
lancaster_perceptual,M_degraded_image,1,single_layer,0.03744701363625005,1519
lancaster_perceptual,M_degraded_image,2,single_layer,0.05298360941949837,1519
lancaster_perceptual,M_degraded_image,3,single_layer,0.053306011043799846,1519
lancaster_perceptual,M_degraded_image,4,single_layer,0.04623874879694041,1519
lancaster_perceptual,M_degraded_image,5,single_layer,0.06274738862512867,1519
lancaster_perceptual,M_degraded_image,6,single_layer,0.10681231306666088,1519
lancaster_perceptual,M_degraded_image,7,single_layer,0.12316337794317858,1519
lancaster_perceptual,M_degraded_image,8,single_layer,0.1169798688353225,1519
lancaster_perceptual,M_degraded_image,9,single_layer,0.08135039441444375,1519
lancaster_perceptual,M_degraded_image,10,single_layer,0.11661226440529336,1519
lancaster_perceptual,M_degraded_image,11,single_layer,0.1650867187682946,1519
lancaster_perceptual,M_degraded_image,12,single_layer,0.18678093961653794,1519
lancaster_perceptual,M_degraded_image,13,single_layer,0.1967938110807207,1519
lancaster_perceptual,M_degraded_image,14,single_layer,0.2001763561109137,1519
lancaster_perceptual,M_degraded_image,15,single_layer,0.20945647750569632,1519
lancaster_perceptual,M_degraded_image,16,single_layer,0.1820463905524175,1519
lancaster_perceptual,M_degraded_image,17,single_layer,0.18563213973732734,1519
lancaster_perceptual,M_degraded_image,18,single_layer,0.18421212362466122,1519
lancaster_perceptual,M_degraded_image,19,single_layer,0.1840009069305173,1519
lancaster_perceptual,M_degraded_image,20,single_layer,0.16324108473300286,1519
lancaster_perceptual,M_degraded_image,21,single_layer,0.16301499999471922,1519
lancaster_perceptual,M_degraded_image,22,single_layer,0.1578207402389581,1519
lancaster_perceptual,M_degraded_image,23,single_layer,0.1481823952239583,1519
lancaster_perceptual,M_degraded_image,24,single_layer,0.18375280950753786,1519
lancaster_perceptual,M_degraded_image,25,single_layer,0.20920955926262697,1519
lancaster_perceptual,M_degraded_image,26,single_layer,0.20380197686571516,1519
lancaster_perceptual,M_degraded_image,27,single_layer,0.19208712516099366,1519
lancaster_perceptual,M_degraded_image,28,single_layer,0.17329239096287238,1519
lancaster_perceptual,M_degraded_image,29,single_layer,0.1617111216022152,1519
lancaster_perceptual,M_degraded_image,30,single_layer,0.196710546467414,1519
lancaster_perceptual,M_degraded_image,31,single_layer,0.2008428175595822,1519
lancaster_perceptual,M_degraded_image,32,single_layer,0.20226042963924679,1519
lancaster_perceptual,M_degraded_image,33,single_layer,0.18476958622408043,1519
lancaster_perceptual,M_degraded_image,34,single_layer,0.16445052285005726,1519
lancaster_perceptual,M_degraded_image,35,single_layer,0.1430343320453833,1519
lancaster_perceptual,M_degraded_image,36,single_layer,0.16902900226944076,1519
lancaster_perceptual,M_degraded_image,,mid_to_late_mean_embedding,0.21880578140732398,1519
lancaster_perceptual,M_mismatched_image,0,single_layer,0.060878380859286416,1519
lancaster_perceptual,M_mismatched_image,1,single_layer,0.039005313737423226,1519
lancaster_perceptual,M_mismatched_image,2,single_layer,0.05395009586016444,1519
lancaster_perceptual,M_mismatched_image,3,single_layer,0.052089809985395245,1519
lancaster_perceptual,M_mismatched_image,4,single_layer,0.04288692507306017,1519
lancaster_perceptual,M_mismatched_image,5,single_layer,0.05185452793166132,1519
lancaster_perceptual,M_mismatched_image,6,single_layer,0.09836090969659265,1519
lancaster_perceptual,M_mismatched_image,7,single_layer,0.108679893732327,1519
lancaster_perceptual,M_mismatched_image,8,single_layer,0.10030102804775279,1519
lancaster_perceptual,M_mismatched_image,9,single_layer,0.061496898708543656,1519
lancaster_perceptual,M_mismatched_image,10,single_layer,0.09712681837815629,1519
lancaster_perceptual,M_mismatched_image,11,single_layer,0.15052462524482127,1519
lancaster_perceptual,M_mismatched_image,12,single_layer,0.17408281229048467,1519
lancaster_perceptual,M_mismatched_image,13,single_layer,0.18340688813611278,1519
lancaster_perceptual,M_mismatched_image,14,single_layer,0.18112903232784686,1519
lancaster_perceptual,M_mismatched_image,15,single_layer,0.18339478037034404,1519
lancaster_perceptual,M_mismatched_image,16,single_layer,0.15237446140115954,1519
lancaster_perceptual,M_mismatched_image,17,single_layer,0.14928871253574233,1519
lancaster_perceptual,M_mismatched_image,18,single_layer,0.14234049732358983,1519
lancaster_perceptual,M_mismatched_image,19,single_layer,0.13149932911214982,1519
lancaster_perceptual,M_mismatched_image,20,single_layer,0.11284486652913843,1519
lancaster_perceptual,M_mismatched_image,21,single_layer,0.11813018716926828,1519
lancaster_perceptual,M_mismatched_image,22,single_layer,0.10938329454141975,1519
lancaster_perceptual,M_mismatched_image,23,single_layer,0.10236913698673498,1519
lancaster_perceptual,M_mismatched_image,24,single_layer,0.12415329202641626,1519
lancaster_perceptual,M_mismatched_image,25,single_layer,0.13169565046697473,1519
lancaster_perceptual,M_mismatched_image,26,single_layer,0.12764249581819886,1519
lancaster_perceptual,M_mismatched_image,27,single_layer,0.11929781318749952,1519
lancaster_perceptual,M_mismatched_image,28,single_layer,0.11168271763694634,1519
lancaster_perceptual,M_mismatched_image,29,single_layer,0.1095197097241104,1519
lancaster_perceptual,M_mismatched_image,30,single_layer,0.14516691428265566,1519
lancaster_perceptual,M_mismatched_image,31,single_layer,0.16497371585930945,1519
lancaster_perceptual,M_mismatched_image,32,single_layer,0.17874602163170358,1519
lancaster_perceptual,M_mismatched_image,33,single_layer,0.17282639309342696,1519
lancaster_perceptual,M_mismatched_image,34,single_layer,0.15745191312425474,1519
lancaster_perceptual,M_mismatched_image,35,single_layer,0.13670801498491714,1519
lancaster_perceptual,M_mismatched_image,36,single_layer,0.16563928622216295,1519
lancaster_perceptual,M_mismatched_image,,mid_to_late_mean_embedding,0.16235293274778284,1519
lancaster_perceptual,M_blank_image,0,single_layer,0.060878380859286416,1519
lancaster_perceptual,M_blank_image,1,single_layer,0.036816635049744514,1519
lancaster_perceptual,M_blank_image,2,single_layer,0.05269986901191773,1519
lancaster_perceptual,M_blank_image,3,single_layer,0.05267575150516426,1519
lancaster_perceptual,M_blank_image,4,single_layer,0.03919145147236077,1519
lancaster_perceptual,M_blank_image,5,single_layer,0.038256701247489575,1519
lancaster_perceptual,M_blank_image,6,single_layer,0.07645509229032867,1519
lancaster_perceptual,M_blank_image,7,single_layer,0.0758662062830535,1519
lancaster_perceptual,M_blank_image,8,single_layer,0.07278111464476408,1519
lancaster_perceptual,M_blank_image,9,single_layer,0.043956740343221744,1519
lancaster_perceptual,M_blank_image,10,single_layer,0.07231959942055013,1519
lancaster_perceptual,M_blank_image,11,single_layer,0.13011817486782074,1519
lancaster_perceptual,M_blank_image,12,single_layer,0.15920534472642695,1519
lancaster_perceptual,M_blank_image,13,single_layer,0.1778490381832559,1519
lancaster_perceptual,M_blank_image,14,single_layer,0.17181606344888498,1519
lancaster_perceptual,M_blank_image,15,single_layer,0.17455919140754153,1519
lancaster_perceptual,M_blank_image,16,single_layer,0.1408195073182001,1519
lancaster_perceptual,M_blank_image,17,single_layer,0.1414693989231333,1519
lancaster_perceptual,M_blank_image,18,single_layer,0.14404849314949145,1519
lancaster_perceptual,M_blank_image,19,single_layer,0.1466062038403606,1519
lancaster_perceptual,M_blank_image,20,single_layer,0.11615761525606436,1519
lancaster_perceptual,M_blank_image,21,single_layer,0.11374822678182459,1519
lancaster_perceptual,M_blank_image,22,single_layer,0.10074885918308098,1519
lancaster_perceptual,M_blank_image,23,single_layer,0.08798802914875412,1519
lancaster_perceptual,M_blank_image,24,single_layer,0.10446197386148981,1519
lancaster_perceptual,M_blank_image,25,single_layer,0.1044618278281646,1519
lancaster_perceptual,M_blank_image,26,single_layer,0.10020542771899826,1519
lancaster_perceptual,M_blank_image,27,single_layer,0.09108733153816023,1519
lancaster_perceptual,M_blank_image,28,single_layer,0.08617723882427585,1519
lancaster_perceptual,M_blank_image,29,single_layer,0.0819677200562602,1519
lancaster_perceptual,M_blank_image,30,single_layer,0.1154769390450035,1519
lancaster_perceptual,M_blank_image,31,single_layer,0.13792685437196828,1519
lancaster_perceptual,M_blank_image,32,single_layer,0.15315594701862276,1519
lancaster_perceptual,M_blank_image,33,single_layer,0.14937692426115756,1519
lancaster_perceptual,M_blank_image,34,single_layer,0.1418981064031296,1519
lancaster_perceptual,M_blank_image,35,single_layer,0.12351347366422674,1519
lancaster_perceptual,M_blank_image,36,single_layer,0.14490118356563142,1519
lancaster_perceptual,M_blank_image,,mid_to_late_mean_embedding,0.12831390650236438,1519
lancaster_haptic_material,T_neutral,0,single_layer,0.023727109155770212,1519
lancaster_haptic_material,T_neutral,1,single_layer,0.009949748246728294,1519
lancaster_haptic_material,T_neutral,2,single_layer,0.028821836838164576,1519
lancaster_haptic_material,T_neutral,3,single_layer,0.021202382299052185,1519
lancaster_haptic_material,T_neutral,4,single_layer,0.014642401726686648,1519
lancaster_haptic_material,T_neutral,5,single_layer,0.015870126275803354,1519
lancaster_haptic_material,T_neutral,6,single_layer,0.0036659194125019854,1519
lancaster_haptic_material,T_neutral,7,single_layer,0.014199858558311948,1519
lancaster_haptic_material,T_neutral,8,single_layer,0.02151336497610557,1519
lancaster_haptic_material,T_neutral,9,single_layer,0.02978104894348599,1519
lancaster_haptic_material,T_neutral,10,single_layer,0.03174802319837436,1519
lancaster_haptic_material,T_neutral,11,single_layer,0.03869801810316504,1519
lancaster_haptic_material,T_neutral,12,single_layer,0.03774355320985032,1519
lancaster_haptic_material,T_neutral,13,single_layer,0.03944127753678131,1519
lancaster_haptic_material,T_neutral,14,single_layer,0.040336359960785044,1519
lancaster_haptic_material,T_neutral,15,single_layer,0.04277437759791902,1519
lancaster_haptic_material,T_neutral,16,single_layer,0.04390134656070204,1519
lancaster_haptic_material,T_neutral,17,single_layer,0.04862148822044085,1519
lancaster_haptic_material,T_neutral,18,single_layer,0.05308125360839619,1519
lancaster_haptic_material,T_neutral,19,single_layer,0.05872279889080418,1519
lancaster_haptic_material,T_neutral,20,single_layer,0.05711021051340221,1519
lancaster_haptic_material,T_neutral,21,single_layer,0.05414830530246881,1519
lancaster_haptic_material,T_neutral,22,single_layer,0.05093727078132819,1519
lancaster_haptic_material,T_neutral,23,single_layer,0.03953622008368828,1519
lancaster_haptic_material,T_neutral,24,single_layer,0.039849412271587586,1519
lancaster_haptic_material,T_neutral,25,single_layer,0.04070831694089337,1519
lancaster_haptic_material,T_neutral,26,single_layer,0.0413356805667309,1519
lancaster_haptic_material,T_neutral,27,single_layer,0.07063734591735221,1519
lancaster_haptic_material,T_neutral,28,single_layer,0.04733944672018398,1519
lancaster_haptic_material,T_neutral,29,single_layer,0.049416473480963605,1519
lancaster_haptic_material,T_neutral,30,single_layer,0.05846432870941021,1519
lancaster_haptic_material,T_neutral,31,single_layer,0.06392371692224864,1519
lancaster_haptic_material,T_neutral,32,single_layer,0.045496584980446085,1519
lancaster_haptic_material,T_neutral,,mid_to_late_mean_embedding,0.05588549659597857,1519
lancaster_haptic_material,T_prompt_primary,0,single_layer,0.023727109155770212,1519
lancaster_haptic_material,T_prompt_primary,1,single_layer,0.018685319959179287,1519
lancaster_haptic_material,T_prompt_primary,2,single_layer,0.04455332774023288,1519
lancaster_haptic_material,T_prompt_primary,3,single_layer,0.019494382483655624,1519
lancaster_haptic_material,T_prompt_primary,4,single_layer,0.002910036390426873,1519
lancaster_haptic_material,T_prompt_primary,5,single_layer,0.014447738770857876,1519
lancaster_haptic_material,T_prompt_primary,6,single_layer,0.010260976398087604,1519
lancaster_haptic_material,T_prompt_primary,7,single_layer,0.020122202918068568,1519
lancaster_haptic_material,T_prompt_primary,8,single_layer,0.023946775213589788,1519
lancaster_haptic_material,T_prompt_primary,9,single_layer,0.03552829904183455,1519
lancaster_haptic_material,T_prompt_primary,10,single_layer,0.045505883022998274,1519
lancaster_haptic_material,T_prompt_primary,11,single_layer,0.04951519778899552,1519
lancaster_haptic_material,T_prompt_primary,12,single_layer,0.0536351614068079,1519
lancaster_haptic_material,T_prompt_primary,13,single_layer,0.05355637125087708,1519
lancaster_haptic_material,T_prompt_primary,14,single_layer,0.05305106978788556,1519
lancaster_haptic_material,T_prompt_primary,15,single_layer,0.05148817860814061,1519
lancaster_haptic_material,T_prompt_primary,16,single_layer,0.05247879749437022,1519
lancaster_haptic_material,T_prompt_primary,17,single_layer,0.04911786779091722,1519
lancaster_haptic_material,T_prompt_primary,18,single_layer,0.05203633305272778,1519
lancaster_haptic_material,T_prompt_primary,19,single_layer,0.0568026076590177,1519
lancaster_haptic_material,T_prompt_primary,20,single_layer,0.06086448073445945,1519
lancaster_haptic_material,T_prompt_primary,21,single_layer,0.051541628544469455,1519
lancaster_haptic_material,T_prompt_primary,22,single_layer,0.05334701196046533,1519
lancaster_haptic_material,T_prompt_primary,23,single_layer,0.04212027177125836,1519
lancaster_haptic_material,T_prompt_primary,24,single_layer,0.047128633326911244,1519
lancaster_haptic_material,T_prompt_primary,25,single_layer,0.049056938008857284,1519
lancaster_haptic_material,T_prompt_primary,26,single_layer,0.04802308392907097,1519
lancaster_haptic_material,T_prompt_primary,27,single_layer,0.07284313809122359,1519
lancaster_haptic_material,T_prompt_primary,28,single_layer,0.0505911866516401,1519
lancaster_haptic_material,T_prompt_primary,29,single_layer,0.05103541655248327,1519
lancaster_haptic_material,T_prompt_primary,30,single_layer,0.05806512831899334,1519
lancaster_haptic_material,T_prompt_primary,31,single_layer,0.061462183723376494,1519
lancaster_haptic_material,T_prompt_primary,32,single_layer,0.0547549052454123,1519
lancaster_haptic_material,T_prompt_primary,,mid_to_late_mean_embedding,0.05883748992057414,1519
lancaster_haptic_material,M_text_only,0,single_layer,0.022628125235042602,1519
lancaster_haptic_material,M_text_only,1,single_layer,0.03387250628573881,1519
lancaster_haptic_material,M_text_only,2,single_layer,0.0183007515335252,1519
lancaster_haptic_material,M_text_only,3,single_layer,0.007982753389910072,1519
lancaster_haptic_material,M_text_only,4,single_layer,-0.005958946031468972,1519
lancaster_haptic_material,M_text_only,5,single_layer,0.040396368385245046,1519
lancaster_haptic_material,M_text_only,6,single_layer,0.04551119814695728,1519
lancaster_haptic_material,M_text_only,7,single_layer,0.03693774776679327,1519
lancaster_haptic_material,M_text_only,8,single_layer,0.028066768539243957,1519
lancaster_haptic_material,M_text_only,9,single_layer,0.02364616411302473,1519
lancaster_haptic_material,M_text_only,10,single_layer,0.025904231325012933,1519
lancaster_haptic_material,M_text_only,11,single_layer,0.040661057990117495,1519
lancaster_haptic_material,M_text_only,12,single_layer,0.04891908060213498,1519
lancaster_haptic_material,M_text_only,13,single_layer,0.0540943795451951,1519
lancaster_haptic_material,M_text_only,14,single_layer,0.05457934974125152,1519
lancaster_haptic_material,M_text_only,15,single_layer,0.05167201683076283,1519
lancaster_haptic_material,M_text_only,16,single_layer,0.04927373840962698,1519
lancaster_haptic_material,M_text_only,17,single_layer,0.04755755718214263,1519
lancaster_haptic_material,M_text_only,18,single_layer,0.04928848938335799,1519
lancaster_haptic_material,M_text_only,19,single_layer,0.05179251860845924,1519
lancaster_haptic_material,M_text_only,20,single_layer,0.04920559220587102,1519
lancaster_haptic_material,M_text_only,21,single_layer,0.04725701183351164,1519
lancaster_haptic_material,M_text_only,22,single_layer,0.041748290438205084,1519
lancaster_haptic_material,M_text_only,23,single_layer,0.0440618126817841,1519
lancaster_haptic_material,M_text_only,24,single_layer,0.04883083297413795,1519
lancaster_haptic_material,M_text_only,25,single_layer,0.03194001545065774,1519
lancaster_haptic_material,M_text_only,26,single_layer,0.027237323265632885,1519
lancaster_haptic_material,M_text_only,27,single_layer,0.03656301555904884,1519
lancaster_haptic_material,M_text_only,28,single_layer,0.04381308417909098,1519
lancaster_haptic_material,M_text_only,29,single_layer,0.04498115890323448,1519
lancaster_haptic_material,M_text_only,30,single_layer,0.04275091149408853,1519
lancaster_haptic_material,M_text_only,31,single_layer,0.04289792872795271,1519
lancaster_haptic_material,M_text_only,32,single_layer,0.044506003887604964,1519
lancaster_haptic_material,M_text_only,33,single_layer,0.045963879756484756,1519
lancaster_haptic_material,M_text_only,34,single_layer,0.0458034487010989,1519
lancaster_haptic_material,M_text_only,35,single_layer,0.0431769172381712,1519
lancaster_haptic_material,M_text_only,36,single_layer,0.03443072855758458,1519
lancaster_haptic_material,M_text_only,,mid_to_late_mean_embedding,0.04463824977659732,1519
lancaster_haptic_material,M_matched_image,0,single_layer,0.022628125235042602,1519
lancaster_haptic_material,M_matched_image,1,single_layer,0.037627133818967005,1519
lancaster_haptic_material,M_matched_image,2,single_layer,0.021528332854402053,1519
lancaster_haptic_material,M_matched_image,3,single_layer,0.012457016805105562,1519
lancaster_haptic_material,M_matched_image,4,single_layer,0.002427431401489945,1519
lancaster_haptic_material,M_matched_image,5,single_layer,0.049714371787075766,1519
lancaster_haptic_material,M_matched_image,6,single_layer,0.05795628829036832,1519
lancaster_haptic_material,M_matched_image,7,single_layer,0.04837211293708977,1519
lancaster_haptic_material,M_matched_image,8,single_layer,0.037945151232468555,1519
lancaster_haptic_material,M_matched_image,9,single_layer,0.031454512961434145,1519
lancaster_haptic_material,M_matched_image,10,single_layer,0.0471955844405359,1519
lancaster_haptic_material,M_matched_image,11,single_layer,0.05608961912683908,1519
lancaster_haptic_material,M_matched_image,12,single_layer,0.06805472085444161,1519
lancaster_haptic_material,M_matched_image,13,single_layer,0.0776379853152313,1519
lancaster_haptic_material,M_matched_image,14,single_layer,0.07900193405695434,1519
lancaster_haptic_material,M_matched_image,15,single_layer,0.07808251973383556,1519
lancaster_haptic_material,M_matched_image,16,single_layer,0.0795377126340925,1519
lancaster_haptic_material,M_matched_image,17,single_layer,0.07468699911702104,1519
lancaster_haptic_material,M_matched_image,18,single_layer,0.07521503550134091,1519
lancaster_haptic_material,M_matched_image,19,single_layer,0.07044954486727241,1519
lancaster_haptic_material,M_matched_image,20,single_layer,0.06412202856352017,1519
lancaster_haptic_material,M_matched_image,21,single_layer,0.06119727468563689,1519
lancaster_haptic_material,M_matched_image,22,single_layer,0.05901477415840826,1519
lancaster_haptic_material,M_matched_image,23,single_layer,0.06876926223068039,1519
lancaster_haptic_material,M_matched_image,24,single_layer,0.0735297288046056,1519
lancaster_haptic_material,M_matched_image,25,single_layer,0.05493048269551284,1519
lancaster_haptic_material,M_matched_image,26,single_layer,0.05315446163343058,1519
lancaster_haptic_material,M_matched_image,27,single_layer,0.07169954008754134,1519
lancaster_haptic_material,M_matched_image,28,single_layer,0.0804349222568813,1519
lancaster_haptic_material,M_matched_image,29,single_layer,0.08456509081797142,1519
lancaster_haptic_material,M_matched_image,30,single_layer,0.08195259449305692,1519
lancaster_haptic_material,M_matched_image,31,single_layer,0.07920793974576604,1519
lancaster_haptic_material,M_matched_image,32,single_layer,0.07794542626161848,1519
lancaster_haptic_material,M_matched_image,33,single_layer,0.07554670076010174,1519
lancaster_haptic_material,M_matched_image,34,single_layer,0.06510853644196868,1519
lancaster_haptic_material,M_matched_image,35,single_layer,0.06529279901116063,1519
lancaster_haptic_material,M_matched_image,36,single_layer,0.05482370980296632,1519
lancaster_haptic_material,M_matched_image,,mid_to_late_mean_embedding,0.08519245629816816,1519
lancaster_haptic_material,M_degraded_image,0,single_layer,0.022628125235042602,1519
lancaster_haptic_material,M_degraded_image,1,single_layer,0.03759511077736515,1519
lancaster_haptic_material,M_degraded_image,2,single_layer,0.021850851390656584,1519
lancaster_haptic_material,M_degraded_image,3,single_layer,0.013146269125717501,1519
lancaster_haptic_material,M_degraded_image,4,single_layer,0.0024865449655174085,1519
lancaster_haptic_material,M_degraded_image,5,single_layer,0.049999284276955096,1519
lancaster_haptic_material,M_degraded_image,6,single_layer,0.059852760872046336,1519
lancaster_haptic_material,M_degraded_image,7,single_layer,0.04930325773818945,1519
lancaster_haptic_material,M_degraded_image,8,single_layer,0.03857677100822648,1519
lancaster_haptic_material,M_degraded_image,9,single_layer,0.03071984350099427,1519
lancaster_haptic_material,M_degraded_image,10,single_layer,0.04555269134529065,1519
lancaster_haptic_material,M_degraded_image,11,single_layer,0.05513283903170394,1519
lancaster_haptic_material,M_degraded_image,12,single_layer,0.06814060688856119,1519
lancaster_haptic_material,M_degraded_image,13,single_layer,0.0767597339909867,1519
lancaster_haptic_material,M_degraded_image,14,single_layer,0.07852180877935473,1519
lancaster_haptic_material,M_degraded_image,15,single_layer,0.07793534957614301,1519
lancaster_haptic_material,M_degraded_image,16,single_layer,0.07869430449857481,1519
lancaster_haptic_material,M_degraded_image,17,single_layer,0.07531208085916442,1519
lancaster_haptic_material,M_degraded_image,18,single_layer,0.07670342850676848,1519
lancaster_haptic_material,M_degraded_image,19,single_layer,0.07287174468984624,1519
lancaster_haptic_material,M_degraded_image,20,single_layer,0.06587147500525777,1519
lancaster_haptic_material,M_degraded_image,21,single_layer,0.06383195194053329,1519
lancaster_haptic_material,M_degraded_image,22,single_layer,0.06160706133303622,1519
lancaster_haptic_material,M_degraded_image,23,single_layer,0.07008338889698869,1519
lancaster_haptic_material,M_degraded_image,24,single_layer,0.07379073830871227,1519
lancaster_haptic_material,M_degraded_image,25,single_layer,0.055718006470962374,1519
lancaster_haptic_material,M_degraded_image,26,single_layer,0.05358596358141948,1519
lancaster_haptic_material,M_degraded_image,27,single_layer,0.07168012352049523,1519
lancaster_haptic_material,M_degraded_image,28,single_layer,0.07938674096927228,1519
lancaster_haptic_material,M_degraded_image,29,single_layer,0.0826353594842805,1519
lancaster_haptic_material,M_degraded_image,30,single_layer,0.08057646052298628,1519
lancaster_haptic_material,M_degraded_image,31,single_layer,0.07861563672174814,1519
lancaster_haptic_material,M_degraded_image,32,single_layer,0.07784001183549051,1519
lancaster_haptic_material,M_degraded_image,33,single_layer,0.07594596292803747,1519
lancaster_haptic_material,M_degraded_image,34,single_layer,0.06585749748582986,1519
lancaster_haptic_material,M_degraded_image,35,single_layer,0.06428407139539913,1519
lancaster_haptic_material,M_degraded_image,36,single_layer,0.04809773114842714,1519
lancaster_haptic_material,M_degraded_image,,mid_to_late_mean_embedding,0.08444612326208088,1519
lancaster_haptic_material,M_mismatched_image,0,single_layer,0.022628125235042602,1519
lancaster_haptic_material,M_mismatched_image,1,single_layer,0.0367119009200824,1519
lancaster_haptic_material,M_mismatched_image,2,single_layer,0.018479076422899875,1519
lancaster_haptic_material,M_mismatched_image,3,single_layer,0.009402500038843112,1519
lancaster_haptic_material,M_mismatched_image,4,single_layer,-0.0015819157483416726,1519
lancaster_haptic_material,M_mismatched_image,5,single_layer,0.044397103967875315,1519
lancaster_haptic_material,M_mismatched_image,6,single_layer,0.05192044926674574,1519
lancaster_haptic_material,M_mismatched_image,7,single_layer,0.04329595798370694,1519
lancaster_haptic_material,M_mismatched_image,8,single_layer,0.03280316776724421,1519
lancaster_haptic_material,M_mismatched_image,9,single_layer,0.02676074444997923,1519
lancaster_haptic_material,M_mismatched_image,10,single_layer,0.030070483596397666,1519
lancaster_haptic_material,M_mismatched_image,11,single_layer,0.03616855521315888,1519
lancaster_haptic_material,M_mismatched_image,12,single_layer,0.04375224767434682,1519
lancaster_haptic_material,M_mismatched_image,13,single_layer,0.0479141633832127,1519
lancaster_haptic_material,M_mismatched_image,14,single_layer,0.04835587224234499,1519
lancaster_haptic_material,M_mismatched_image,15,single_layer,0.0483951462091374,1519
lancaster_haptic_material,M_mismatched_image,16,single_layer,0.048236811921949084,1519
lancaster_haptic_material,M_mismatched_image,17,single_layer,0.047899866175510446,1519
lancaster_haptic_material,M_mismatched_image,18,single_layer,0.04803577832128925,1519
lancaster_haptic_material,M_mismatched_image,19,single_layer,0.04777555862906704,1519
lancaster_haptic_material,M_mismatched_image,20,single_layer,0.0413964577218515,1519
lancaster_haptic_material,M_mismatched_image,21,single_layer,0.04053166673897748,1519
lancaster_haptic_material,M_mismatched_image,22,single_layer,0.03262480877636805,1519
lancaster_haptic_material,M_mismatched_image,23,single_layer,0.037323083216146226,1519
lancaster_haptic_material,M_mismatched_image,24,single_layer,0.04443684919515997,1519
lancaster_haptic_material,M_mismatched_image,25,single_layer,0.0288001278303703,1519
lancaster_haptic_material,M_mismatched_image,26,single_layer,0.026747398952624145,1519
